author_id,affiliation
4112577.0,Barcelona Supercomputing Center
2310237992.0,MIT
2115609346.0,Google
4662292.0,Amazon
66034194.0,Google
117561971.0,ETH Zurich
81473943.0,ETH Zurich
97326474.0,Amazon
38400370.0,ETH Zurich
1404553126.0,Amazon
2084050338.0,Amazon
46350682.0,ETH Zurich
71587835.0,Amazon
5585216.0,Google
123010529.0,ETH Zurich
2098374099.0,MIT
97369195.0,Amazon
13277720.0,UPC
31309120.0,Barcelona Supercomputing Center
136681953.0,Barcelona Supercomputing Center
122682663.0,Barcelona Supercomputing Center
4934915.0,UPC
91512929.0,Google
38431124.0,Google
3747551.0,Amazon
2115381208.0,MIT
10709761.0,Google
2244492568.0,Amazon
66032269.0,UPC
1793736.0,ETH Zurich
39036122.0,Barcelona Supercomputing Center
144593059.0,UPC
81187046.0,Barcelona Supercomputing Center
47409590.0,Amazon
119791910.0,Barcelona Supercomputing Center
2033474.0,Barcelona Supercomputing Center
2921361.0,MIT
2110315675.0,MIT
1484341853.0,Google
2103948636.0,MIT
2231488481.0,Barcelona Supercomputing Center
7793905.0,ETH Zurich
5771127.0,MIT
38855725.0,Amazon
2056954112.0,Amazon
1396114879.0,Barcelona Supercomputing Center
30686890.0,MIT
2085585483.0,UPC
12688561.0,Barcelona Supercomputing Center
122282260.0,Barcelona Supercomputing Center
89567631.0,UPC
2247568687.0,Barcelona Supercomputing Center
90973147.0,UPC
71594875.0,Google
4616779.0,MIT
119144450.0,Google
2206094482.0,MIT
2116198682.0,Google
2114014516.0,UPC
32139419.0,Amazon
1678536863.0,Amazon
2280208274.0,Amazon
2164782645.0,Google
152605875.0,Amazon
117889540.0,Barcelona Supercomputing Center
80717184.0,ETH Zurich
46203851.0,Google
48438038.0,Google
145526526.0,Google
87388734.0,UPC
2899668.0,ETH Zurich
2075540909.0,UPC
2107218392.0,MIT
2055168419.0,Barcelona Supercomputing Center
48031701.0,UPC
50135873.0,UPC
2266113.0,ETH Zurich
5971899.0,Amazon
31904114.0,MIT
100759722.0,Barcelona Supercomputing Center
143866989.0,Amazon
1441228220.0,Amazon
145610600.0,Barcelona Supercomputing Center
148896033.0,Amazon
104248358.0,ETH Zurich
4160310.0,Amazon
16970360.0,ETH Zurich
1753412911.0,MIT
78490474.0,Barcelona Supercomputing Center
135415257.0,Google
91004305.0,Barcelona Supercomputing Center
35656009.0,Amazon
134723662.0,ETH Zurich
144297974.0,Barcelona Supercomputing Center
145098668.0,Barcelona Supercomputing Center
117632268.0,Amazon
89629691.0,MIT
2241715116.0,Google
87946697.0,Barcelona Supercomputing Center
70033533.0,Google
5850175.0,UPC
48312307.0,ETH Zurich
98293413.0,Amazon
135144833.0,ETH Zurich
107808191.0,ETH Zurich
2072801793.0,ETH Zurich
1965271.0,Google
2038007370.0,MIT
146148705.0,Amazon
5180322.0,Amazon
8098578.0,ETH Zurich
40143382.0,Barcelona Supercomputing Center
1398708556.0,Amazon
8083753.0,ETH Zurich
1442214443.0,Google
2256785379.0,Google
2108379601.0,Google
15998380.0,ETH Zurich
1413910161.0,MIT
40098913.0,ETH Zurich
114061121.0,Barcelona Supercomputing Center
50434424.0,UPC
2157554134.0,Barcelona Supercomputing Center
5169783.0,Barcelona Supercomputing Center
3357422.0,MIT
5867630.0,Barcelona Supercomputing Center
103453131.0,Barcelona Supercomputing Center
2294136787.0,Google
47690681.0,Google
2016107.0,MIT
2082928775.0,Amazon
2213598763.0,Google
1749906.0,ETH Zurich
38541261.0,Barcelona Supercomputing Center
2078092809.0,Amazon
2578200.0,MIT
117492237.0,UPC
87432709.0,UPC
152786246.0,Amazon
1800837.0,Google
40457327.0,Amazon
3329468.0,UPC
1382485304.0,Amazon
145909310.0,ETH Zurich
2273117337.0,ETH Zurich
2079878204.0,Google
49709812.0,ETH Zurich
2872120.0,UPC
135993570.0,Barcelona Supercomputing Center
46912460.0,ETH Zurich
144154444.0,MIT
30747581.0,MIT
121191344.0,UPC
2570164.0,Google
6444520.0,ETH Zurich
143634377.0,Barcelona Supercomputing Center
2137518584.0,Barcelona Supercomputing Center
145791681.0,Barcelona Supercomputing Center
102884703.0,MIT
136729496.0,Amazon
69895144.0,UPC
118237142.0,ETH Zurich
92370623.0,Amazon
3794081.0,Amazon
122870341.0,ETH Zurich
88602800.0,ETH Zurich
145588664.0,MIT
1409186820.0,ETH Zurich
4211999.0,Amazon
2319191558.0,Amazon
27586929.0,Amazon
2177747545.0,ETH Zurich
48080291.0,Google
101750964.0,Barcelona Supercomputing Center
2094517158.0,Barcelona Supercomputing Center
6749772.0,ETH Zurich
2111985209.0,MIT
4794790.0,UPC
47212003.0,Barcelona Supercomputing Center
1397329727.0,UPC
145638396.0,Barcelona Supercomputing Center
2082252273.0,UPC
71183657.0,Amazon
46682750.0,Barcelona Supercomputing Center
115485011.0,Barcelona Supercomputing Center
2088094.0,Amazon
2110833944.0,UPC
39901083.0,Barcelona Supercomputing Center
2335904277.0,ETH Zurich
91286823.0,Google
144247979.0,UPC
114450822.0,Barcelona Supercomputing Center
39752297.0,UPC
3154528.0,ETH Zurich
119728534.0,Barcelona Supercomputing Center
40182326.0,Barcelona Supercomputing Center
1716221.0,Google
2005233435.0,MIT
1415794989.0,Barcelona Supercomputing Center
8192040.0,Amazon
27483445.0,MIT
1489046327.0,Amazon
47538736.0,ETH Zurich
144088938.0,Google
6361212.0,Amazon
118777620.0,MIT
145009782.0,ETH Zurich
67214229.0,MIT
40529900.0,ETH Zurich
2044526843.0,Google
2143798282.0,Barcelona Supercomputing Center
2957888.0,Amazon
2073205356.0,Google
2257125231.0,ETH Zurich
153575474.0,Amazon
101678206.0,Google
93098554.0,ETH Zurich
82493065.0,MIT
1379643414.0,Amazon
2116377184.0,ETH Zurich
8940634.0,Barcelona Supercomputing Center
3141690.0,ETH Zurich
40696462.0,ETH Zurich
2310237266.0,ETH Zurich
143731916.0,Barcelona Supercomputing Center
2297844908.0,Google
2183896040.0,ETH Zurich
72950341.0,Barcelona Supercomputing Center
3386743.0,ETH Zurich
2058863189.0,MIT
8689838.0,ETH Zurich
151505208.0,Google
145739751.0,MIT
152265912.0,UPC
5280127.0,UPC
87899195.0,MIT
136746956.0,Google
145336775.0,Amazon
2267464375.0,MIT
2111726298.0,Amazon
69873704.0,ETH Zurich
48664757.0,Barcelona Supercomputing Center
144302636.0,Barcelona Supercomputing Center
,Amazon
34646017.0,Barcelona Supercomputing Center
144922356.0,ETH Zurich
1801869.0,Amazon
91578499.0,MIT
4188863.0,Amazon
2068675680.0,Amazon
2074479289.0,Amazon
120366343.0,Google
46522812.0,Google
1383477865.0,Barcelona Supercomputing Center
3830421.0,MIT
145075314.0,Barcelona Supercomputing Center
1403938284.0,Google
2096938285.0,Google
47976387.0,Barcelona Supercomputing Center
100757412.0,MIT
8892048.0,Google
91527608.0,Barcelona Supercomputing Center
48348828.0,MIT
83354405.0,Barcelona Supercomputing Center
97582806.0,Google
49970282.0,ETH Zurich
38097494.0,Barcelona Supercomputing Center
32077098.0,Amazon
2095242.0,Google
46177705.0,UPC
31432656.0,Amazon
153451254.0,UPC
104386206.0,Google
118547369.0,MIT
2068425758.0,Google
3946703.0,MIT
2191037537.0,Amazon
2099302932.0,Amazon
38336053.0,Barcelona Supercomputing Center
144928976.0,ETH Zurich
39911012.0,ETH Zurich
31918689.0,MIT
2217631955.0,ETH Zurich
2280903734.0,MIT
2728164.0,Amazon
103351472.0,Google
46474380.0,UPC
136433190.0,MIT
33944941.0,ETH Zurich
144843901.0,Amazon
136103841.0,ETH Zurich
2097559877.0,Google
1401889658.0,MIT
1389687773.0,Barcelona Supercomputing Center
143624416.0,Barcelona Supercomputing Center
4538775.0,MIT
145330884.0,MIT
11675572.0,MIT
38138012.0,ETH Zurich
4897385.0,UPC
6027670.0,MIT
115231920.0,Google
144292452.0,Google
47607356.0,UPC
2117799029.0,ETH Zurich
2091508864.0,Barcelona Supercomputing Center
2032434101.0,MIT
2099238155.0,ETH Zurich
2061584857.0,UPC
2243827400.0,Google
153459584.0,Barcelona Supercomputing Center
83791131.0,ETH Zurich
145141385.0,Google
4189354.0,MIT
39353727.0,Amazon
9674411.0,MIT
30464709.0,ETH Zurich
2219679517.0,Amazon
107909036.0,Amazon
149147728.0,MIT
95580962.0,Google
5796204.0,Google
2053270225.0,Barcelona Supercomputing Center
153468165.0,UPC
123279063.0,Amazon
3816237.0,Barcelona Supercomputing Center
2282752.0,UPC
4881755.0,ETH Zurich
145691035.0,Barcelona Supercomputing Center
2147061116.0,UPC
2299931243.0,UPC
152406718.0,UPC
5732934.0,Google
1432551785.0,MIT
48444054.0,Amazon
34682692.0,Google
2276432256.0,Amazon
2105636539.0,Google
31915056.0,MIT
2109266904.0,Barcelona Supercomputing Center
1395994640.0,ETH Zurich
1414672641.0,Barcelona Supercomputing Center
2257340151.0,UPC
40400624.0,Google
5601835.0,Google
2002556221.0,UPC
1725301.0,MIT
145500527.0,UPC
31919540.0,MIT
102386464.0,Google
118696679.0,Amazon
2284128.0,Amazon
102791148.0,MIT
92302505.0,Google
37230476.0,MIT
2264621714.0,Barcelona Supercomputing Center
1391937384.0,MIT
153739056.0,Google
2075885517.0,Barcelona Supercomputing Center
7680456.0,MIT
1665875024.0,MIT
2310088625.0,Google
108324393.0,ETH Zurich
46719668.0,Amazon
5785529.0,Google
4362545.0,UPC
114870258.0,Google
115923283.0,UPC
31520104.0,ETH Zurich
40427851.0,MIT
2106087790.0,ETH Zurich
92886150.0,Amazon
6999863.0,MIT
2295177028.0,MIT
3513170.0,Barcelona Supercomputing Center
144865515.0,ETH Zurich
145473912.0,ETH Zurich
5430271.0,ETH Zurich
52033711.0,ETH Zurich
15089275.0,Barcelona Supercomputing Center
144129345.0,Amazon
2077385994.0,Google
4083753.0,MIT
46925697.0,Amazon
5300923.0,UPC
145815723.0,UPC
119765789.0,Google
5288500.0,Amazon
118286562.0,Google
3254426.0,Barcelona Supercomputing Center
67042657.0,Google
70077451.0,Google
15742558.0,MIT
50671047.0,UPC
87408384.0,Amazon
2298340597.0,Barcelona Supercomputing Center
66187314.0,Amazon
48677978.0,MIT
134133878.0,Amazon
21401096.0,UPC
1799925.0,ETH Zurich
1393438448.0,UPC
2225435.0,UPC
35135440.0,ETH Zurich
119194681.0,ETH Zurich
66935874.0,Google
1519599956.0,Amazon
2333282875.0,Barcelona Supercomputing Center
97439533.0,UPC
2107177165.0,MIT
17769222.0,Google
73166409.0,MIT
144220060.0,Google
2113887125.0,ETH Zurich
2292527151.0,Amazon
91528345.0,Google
31317147.0,ETH Zurich
117778081.0,UPC
133820033.0,Amazon
117951873.0,MIT
39948512.0,Amazon
135770808.0,UPC
34841172.0,UPC
2143264346.0,Google
72107884.0,UPC
2097447459.0,UPC
47422576.0,Barcelona Supercomputing Center
2049937336.0,Barcelona Supercomputing Center
94058540.0,Google
80985477.0,ETH Zurich
2108042224.0,Barcelona Supercomputing Center
11641452.0,ETH Zurich
145263159.0,UPC
2092329343.0,Amazon
143664616.0,MIT
3036896.0,Google
88077491.0,Barcelona Supercomputing Center
71123198.0,ETH Zurich
2055268890.0,MIT
148700485.0,MIT
121854358.0,Google
14187391.0,Amazon
2091265.0,MIT
5796467.0,ETH Zurich
107615985.0,Barcelona Supercomputing Center
16252009.0,Amazon
50662353.0,MIT
72502972.0,ETH Zurich
122446014.0,Google
134422750.0,Barcelona Supercomputing Center
1390757656.0,ETH Zurich
1401550510.0,ETH Zurich
2241502972.0,Google
2278256376.0,Google
143648538.0,Google
2267278623.0,Google
1453636378.0,Amazon
3641792.0,ETH Zurich
2299520.0,UPC
1403990363.0,Google
31158540.0,UPC
2059536148.0,Barcelona Supercomputing Center
2348620115.0,MIT
2269939602.0,Google
1889019.0,ETH Zurich
52007597.0,ETH Zurich
4951922.0,ETH Zurich
3626231.0,ETH Zurich
52542735.0,ETH Zurich
49268525.0,Barcelona Supercomputing Center
2113973549.0,MIT
90392727.0,Amazon
101355119.0,Google
66941971.0,Amazon
73415167.0,Barcelona Supercomputing Center
134356350.0,Google
2654476.0,ETH Zurich
46375910.0,Barcelona Supercomputing Center
39717676.0,Google
16636172.0,Amazon
21308272.0,MIT
2107228478.0,Amazon
2276106049.0,MIT
2333279678.0,Google
92308648.0,MIT
8366670.0,Amazon
2151116267.0,Barcelona Supercomputing Center
28296880.0,ETH Zurich
50715665.0,UPC
152788841.0,Google
144702714.0,Amazon
148842462.0,MIT
12815305.0,UPC
93622481.0,UPC
2347354263.0,UPC
6013412.0,UPC
52297832.0,Google
34480040.0,Amazon
2334934668.0,Barcelona Supercomputing Center
147760690.0,Amazon
153475538.0,Google
148127092.0,MIT
35039959.0,MIT
4580512.0,MIT
2333336219.0,MIT
11211760.0,Barcelona Supercomputing Center
121489817.0,UPC
2068947849.0,Google
3687538.0,UPC
4033643.0,ETH Zurich
2310077786.0,Google
9218186.0,UPC
6344580.0,Amazon
48608664.0,ETH Zurich
144089717.0,Barcelona Supercomputing Center
2096073219.0,Barcelona Supercomputing Center
47365676.0,ETH Zurich
2233851288.0,ETH Zurich
122008309.0,MIT
2340261.0,MIT
107779937.0,Amazon
3009048.0,ETH Zurich
103294134.0,MIT
7732709.0,Barcelona Supercomputing Center
48932910.0,MIT
1770030.0,UPC
40603760.0,Amazon
2077872420.0,MIT
6916336.0,MIT
72868099.0,UPC
97321491.0,Google
117954675.0,UPC
119629921.0,Amazon
24057489.0,MIT
3576316.0,Google
144382822.0,Google
38322312.0,ETH Zurich
116494420.0,ETH Zurich
3785195.0,Google
2256596218.0,ETH Zurich
6465876.0,Amazon
13344240.0,MIT
145715695.0,UPC
113457420.0,Amazon
2067784688.0,Barcelona Supercomputing Center
34621533.0,MIT
145972931.0,UPC
17128678.0,ETH Zurich
93326329.0,UPC
1431135132.0,Barcelona Supercomputing Center
46481080.0,ETH Zurich
2278357569.0,ETH Zurich
3358466.0,UPC
104347312.0,Barcelona Supercomputing Center
47153494.0,MIT
6451906.0,ETH Zurich
14463673.0,Barcelona Supercomputing Center
4524822.0,UPC
50071951.0,Amazon
2188113561.0,Barcelona Supercomputing Center
144903323.0,Amazon
1422490604.0,MIT
31243966.0,Barcelona Supercomputing Center
49912699.0,ETH Zurich
144449373.0,MIT
2144519813.0,ETH Zurich
93419475.0,Google
123885244.0,ETH Zurich
119570309.0,Google
108036398.0,Amazon
123164023.0,MIT
37863203.0,UPC
4451412.0,Google
2219475661.0,Amazon
2268351510.0,ETH Zurich
107620788.0,Amazon
108104630.0,MIT
73034820.0,Amazon
145732210.0,UPC
2111199994.0,Barcelona Supercomputing Center
4829853.0,Google
2058956759.0,Barcelona Supercomputing Center
40509033.0,Amazon
122718032.0,Barcelona Supercomputing Center
66133134.0,MIT
13874498.0,Google
47312545.0,Amazon
148118899.0,Google
47620862.0,UPC
2126713724.0,MIT
52113506.0,Google
1608869304.0,Barcelona Supercomputing Center
94433235.0,Google
119031647.0,Barcelona Supercomputing Center
9279104.0,Google
2237434126.0,Barcelona Supercomputing Center
49574240.0,Google
98914571.0,Google
3157210.0,Barcelona Supercomputing Center
50689238.0,ETH Zurich
2044522817.0,Amazon
49128834.0,ETH Zurich
2252381648.0,Amazon
123936653.0,Barcelona Supercomputing Center
48038522.0,MIT
117451156.0,Barcelona Supercomputing Center
100478783.0,Google
72771794.0,UPC
2257665169.0,MIT
37771469.0,Barcelona Supercomputing Center
2261673159.0,Barcelona Supercomputing Center
2038143722.0,Google
2344983.0,UPC
153737204.0,Amazon
1402105056.0,Google
79574316.0,Amazon
2022650.0,Amazon
16751643.0,UPC
46801327.0,MIT
94959805.0,Amazon
144232686.0,Barcelona Supercomputing Center
8627136.0,ETH Zurich
136451889.0,MIT
30845157.0,Barcelona Supercomputing Center
47453272.0,UPC
97646251.0,Google
2190067501.0,ETH Zurich
2189827436.0,ETH Zurich
88750573.0,UPC
47481567.0,UPC
3688844.0,Amazon
123443454.0,ETH Zurich
2288624295.0,Google
2287887939.0,UPC
121464580.0,UPC
34805589.0,MIT
66407740.0,UPC
113422761.0,Google
1400343904.0,UPC
37539403.0,Barcelona Supercomputing Center
4399162.0,Amazon
2149814266.0,Barcelona Supercomputing Center
145946706.0,UPC
80103700.0,MIT
13162073.0,Barcelona Supercomputing Center
2687987.0,Barcelona Supercomputing Center
145661471.0,UPC
67184439.0,ETH Zurich
136476238.0,Barcelona Supercomputing Center
145462555.0,UPC
39513171.0,Google
40212133.0,Google
31492756.0,UPC
147383294.0,MIT
119595922.0,Barcelona Supercomputing Center
5491631.0,Google
2248231332.0,Barcelona Supercomputing Center
6783592.0,ETH Zurich
3006769.0,Google
82312800.0,Google
5619192.0,ETH Zurich
5676857.0,ETH Zurich
96040136.0,ETH Zurich
47094714.0,ETH Zurich
134356589.0,Google
2054636880.0,UPC
2108093875.0,ETH Zurich
3864093.0,Barcelona Supercomputing Center
2031482.0,Google
83404657.0,Google
2106358872.0,UPC
79394007.0,Barcelona Supercomputing Center
89848757.0,Google
50793484.0,ETH Zurich
120869615.0,ETH Zurich
115728699.0,MIT
1422635255.0,Google
144954841.0,Barcelona Supercomputing Center
89435040.0,Amazon
6317146.0,Amazon
6468252.0,Amazon
122245777.0,UPC
104157244.0,UPC
1435494983.0,MIT
98207409.0,ETH Zurich
144108322.0,MIT
1401931972.0,Google
48568563.0,MIT
145504955.0,UPC
102613035.0,Google
66412005.0,MIT
52338909.0,MIT
144832883.0,UPC
2744660.0,UPC
51171672.0,UPC
121289369.0,Google
117918602.0,ETH Zurich
4146085.0,Barcelona Supercomputing Center
2122133278.0,Amazon
121097226.0,Google
122169044.0,UPC
49838261.0,Barcelona Supercomputing Center
93476076.0,Barcelona Supercomputing Center
2113821017.0,ETH Zurich
1439449264.0,UPC
2017893.0,UPC
3679115.0,Barcelona Supercomputing Center
37957020.0,Barcelona Supercomputing Center
1390635481.0,Amazon
48568435.0,ETH Zurich
1403568909.0,Google
2212555.0,Google
4685143.0,ETH Zurich
7968601.0,UPC
2120238113.0,Barcelona Supercomputing Center
152491339.0,MIT
4755006.0,Amazon
2244894595.0,MIT
88651527.0,Amazon
2299998079.0,MIT
2128476177.0,Google
75073614.0,ETH Zurich
2059074289.0,Amazon
2216859938.0,UPC
1406647706.0,MIT
2146397036.0,Google
1416283215.0,Google
50682838.0,Barcelona Supercomputing Center
26638314.0,UPC
1484342023.0,MIT
84672407.0,UPC
145270128.0,Barcelona Supercomputing Center
1741332345.0,Google
2325847959.0,Amazon
144906929.0,MIT
1380393923.0,Barcelona Supercomputing Center
145275343.0,UPC
1706351.0,UPC
3011603.0,Google
2058714704.0,Amazon
70000971.0,Google
49260099.0,ETH Zurich
33305141.0,Barcelona Supercomputing Center
153556574.0,Barcelona Supercomputing Center
2287340025.0,Google
2257047010.0,UPC
72505078.0,MIT
2146347613.0,MIT
83230418.0,Barcelona Supercomputing Center
48985632.0,MIT
46430569.0,MIT
8491398.0,UPC
2239832716.0,MIT
2083369197.0,Google
49858174.0,Amazon
31756063.0,ETH Zurich
46827107.0,Barcelona Supercomputing Center
46751748.0,Barcelona Supercomputing Center
2067376134.0,MIT
6846106.0,MIT
82673180.0,UPC
48169661.0,Google
52169788.0,ETH Zurich
2161543.0,Google
49278735.0,MIT
77820683.0,Google
152564360.0,Google
48727256.0,UPC
92608242.0,Amazon
152799783.0,Google
86951303.0,ETH Zurich
2135257078.0,Barcelona Supercomputing Center
2337410045.0,MIT
9449833.0,Barcelona Supercomputing Center
108017805.0,Google
1414674816.0,ETH Zurich
6267356.0,Amazon
143817524.0,Barcelona Supercomputing Center
34979409.0,Amazon
91840472.0,UPC
2294321915.0,ETH Zurich
30880093.0,Barcelona Supercomputing Center
32245622.0,MIT
95837306.0,Barcelona Supercomputing Center
101828980.0,Barcelona Supercomputing Center
2257663602.0,MIT
2066455373.0,MIT
69437145.0,MIT
2077967871.0,ETH Zurich
144259046.0,MIT
145812135.0,Google
1797914.0,Barcelona Supercomputing Center
4026076.0,ETH Zurich
2577094.0,MIT
145865822.0,ETH Zurich
47972245.0,Google
2292532398.0,Amazon
2148322768.0,Amazon
40254516.0,Barcelona Supercomputing Center
2292876968.0,ETH Zurich
2237207615.0,Barcelona Supercomputing Center
2221345270.0,Amazon
35152100.0,Amazon
2214054181.0,UPC
122532904.0,Amazon
103815250.0,MIT
2448656.0,Google
143928245.0,Amazon
2209028479.0,UPC
2066455338.0,Amazon
121282402.0,Amazon
6881242.0,Barcelona Supercomputing Center
3215064.0,MIT
1403830336.0,Barcelona Supercomputing Center
102281681.0,Google
102536660.0,UPC
2032503582.0,MIT
48649526.0,MIT
94994233.0,MIT
39541275.0,UPC
2108289029.0,MIT
79515533.0,ETH Zurich
5472970.0,ETH Zurich
2482829.0,MIT
2057774115.0,Amazon
2310079019.0,MIT
123471947.0,Barcelona Supercomputing Center
6025998.0,Barcelona Supercomputing Center
3889711.0,Barcelona Supercomputing Center
2107338900.0,Amazon
2151235095.0,Barcelona Supercomputing Center
2098874025.0,MIT
2242435943.0,ETH Zurich
3127075.0,UPC
1403185613.0,MIT
2137918834.0,MIT
2213941589.0,UPC
104296749.0,Amazon
6925690.0,UPC
79477122.0,MIT
105022594.0,UPC
69399874.0,ETH Zurich
144686336.0,MIT
5164450.0,Barcelona Supercomputing Center
90116756.0,UPC
11018702.0,Google
48561086.0,Amazon
30842841.0,UPC
2305421.0,Google
32017162.0,UPC
2102211966.0,MIT
1432799049.0,MIT
50658047.0,Google
116740081.0,MIT
152857166.0,Google
145214863.0,UPC
2333314791.0,Barcelona Supercomputing Center
74315853.0,ETH Zurich
108752424.0,MIT
66238393.0,Google
11708863.0,Amazon
46367110.0,ETH Zurich
2085369437.0,MIT
123272105.0,Amazon
3877211.0,Google
5506522.0,Amazon
2069148290.0,Amazon
93191020.0,Amazon
2104171.0,Google
80615301.0,Amazon
4617893.0,Barcelona Supercomputing Center
1398431689.0,Barcelona Supercomputing Center
2310224487.0,ETH Zurich
1807569.0,MIT
2219523513.0,Amazon
1396790489.0,UPC
7273631.0,Google
119795265.0,UPC
96101783.0,Google
66665189.0,Barcelona Supercomputing Center
3965259.0,Google
35087593.0,Amazon
143933135.0,Google
49832805.0,UPC
152156255.0,UPC
2044615657.0,Barcelona Supercomputing Center
2096443873.0,UPC
89647522.0,ETH Zurich
93406656.0,UPC
91786200.0,ETH Zurich
2072336595.0,Amazon
48909948.0,Google
2084727086.0,Amazon
145722793.0,ETH Zurich
4442357.0,MIT
146222100.0,UPC
32119687.0,ETH Zurich
2287041717.0,Google
143762946.0,ETH Zurich
4976873.0,Barcelona Supercomputing Center
2192023.0,Amazon
69539441.0,ETH Zurich
3822738.0,ETH Zurich
2136376768.0,UPC
40452023.0,Amazon
4393755.0,MIT
34049729.0,Amazon
2761712.0,MIT
133963485.0,ETH Zurich
34132663.0,Barcelona Supercomputing Center
21220733.0,ETH Zurich
48025722.0,Barcelona Supercomputing Center
2642349.0,Amazon
74865471.0,Amazon
2273947389.0,Barcelona Supercomputing Center
7631110.0,Amazon
134183553.0,ETH Zurich
49346201.0,Barcelona Supercomputing Center
71153727.0,Google
3952365.0,ETH Zurich
3689018.0,Barcelona Supercomputing Center
2215366899.0,MIT
2186428729.0,Amazon
67288969.0,Google
2259578711.0,Barcelona Supercomputing Center
2347207547.0,MIT
15741609.0,Amazon
101453621.0,ETH Zurich
96795956.0,Barcelona Supercomputing Center
66004807.0,Barcelona Supercomputing Center
1453636391.0,ETH Zurich
2675324.0,Google
102239687.0,MIT
2097898403.0,MIT
103189554.0,ETH Zurich
1504877663.0,Amazon
92002548.0,Amazon
4359740.0,Google
10362010.0,Amazon
114276108.0,Google
2215382638.0,ETH Zurich
3644132.0,ETH Zurich
145281233.0,UPC
2310614257.0,MIT
50083410.0,MIT
116609795.0,ETH Zurich
143923236.0,UPC
145988071.0,UPC
20467665.0,UPC
4079031.0,Barcelona Supercomputing Center
7527478.0,Amazon
115958849.0,ETH Zurich
52011284.0,Amazon
52031479.0,Google
1396291773.0,UPC
2107661443.0,Barcelona Supercomputing Center
5741615.0,Google
2052570056.0,Barcelona Supercomputing Center
50179825.0,MIT
93765554.0,UPC
80628556.0,UPC
48532418.0,Barcelona Supercomputing Center
2095778337.0,Amazon
4260285.0,Barcelona Supercomputing Center
95317141.0,MIT
2308487196.0,MIT
5990661.0,MIT
2942306.0,ETH Zurich
115900511.0,Google
2112655083.0,ETH Zurich
67028187.0,UPC
2145740302.0,Amazon
10086585.0,Amazon
3043020.0,UPC
2112544565.0,Google
4453808.0,UPC
1816155.0,Amazon
153011716.0,ETH Zurich
152517077.0,UPC
34594636.0,ETH Zurich
90631356.0,UPC
13469013.0,Barcelona Supercomputing Center
47054047.0,ETH Zurich
145076121.0,UPC
38525586.0,ETH Zurich
87162161.0,Amazon
152149683.0,ETH Zurich
6621216.0,Google
1420745247.0,MIT
9128007.0,MIT
121232041.0,Amazon
47167671.0,Amazon
66705474.0,Google
91009764.0,UPC
2064490205.0,Barcelona Supercomputing Center
1470718003.0,ETH Zurich
151214746.0,Google
33746447.0,UPC
107985272.0,Barcelona Supercomputing Center
2293768791.0,UPC
144344046.0,Amazon
2266847590.0,UPC
2111154352.0,Google
36506823.0,Barcelona Supercomputing Center
3434122.0,UPC
2107968510.0,Amazon
100952830.0,Google
153640135.0,UPC
2932674.0,Google
104643242.0,MIT
98365717.0,UPC
144055708.0,Barcelona Supercomputing Center
95142140.0,ETH Zurich
2593801.0,Barcelona Supercomputing Center
13147500.0,MIT
50351784.0,Google
12029953.0,Google
49336760.0,MIT
2067317476.0,Barcelona Supercomputing Center
69511433.0,Barcelona Supercomputing Center
146307268.0,Amazon
3694509.0,MIT
1777872.0,Amazon
66251679.0,ETH Zurich
94358831.0,MIT
30407607.0,Amazon
2074406778.0,Barcelona Supercomputing Center
135945673.0,Google
1818702309.0,Google
12105006.0,MIT
2287001266.0,Barcelona Supercomputing Center
49065261.0,Google
144835105.0,ETH Zurich
49451227.0,Barcelona Supercomputing Center
143712150.0,Amazon
2149561454.0,MIT
136640101.0,Amazon
2221875453.0,UPC
48536624.0,Barcelona Supercomputing Center
114964900.0,MIT
30855375.0,MIT
145334435.0,Google
1437883252.0,Google
97712610.0,Amazon
101063329.0,UPC
116653419.0,MIT
10392791.0,MIT
144494067.0,Amazon
2073987347.0,Amazon
2268335277.0,UPC
148742748.0,Google
5412818.0,Google
2052438915.0,UPC
2150706865.0,Google
152260928.0,Amazon
94930603.0,MIT
146749085.0,Amazon
49885242.0,Amazon
50028391.0,Amazon
1399525297.0,MIT
2068795441.0,UPC
151136712.0,MIT
2905965.0,Barcelona Supercomputing Center
2152185389.0,Amazon
2056717649.0,Amazon
47903056.0,Barcelona Supercomputing Center
5527671.0,Amazon
144104229.0,Google
5765913.0,Amazon
69042213.0,Google
2287488535.0,Google
1978322.0,ETH Zurich
116865775.0,Amazon
100742670.0,ETH Zurich
2103450267.0,Amazon
153139404.0,ETH Zurich
47991854.0,MIT
80969842.0,Barcelona Supercomputing Center
65834701.0,Amazon
49207257.0,Google
2144889872.0,Amazon
1484818324.0,Google
2214767725.0,Google
52266556.0,ETH Zurich
2107936761.0,Barcelona Supercomputing Center
49520657.0,UPC
48372885.0,Amazon
1453515433.0,Google
9881938.0,MIT
4134223.0,Google
2265882957.0,Google
50023077.0,Barcelona Supercomputing Center
1401273420.0,UPC
5724748.0,UPC
91397112.0,Barcelona Supercomputing Center
3760359.0,Barcelona Supercomputing Center
1838486.0,UPC
88637453.0,MIT
2297508.0,MIT
40505692.0,Amazon
3341867.0,Barcelona Supercomputing Center
66051686.0,Barcelona Supercomputing Center
47217579.0,Google
4660236.0,Amazon
12673088.0,UPC
152323938.0,Barcelona Supercomputing Center
2145232733.0,Barcelona Supercomputing Center
119602580.0,Barcelona Supercomputing Center
